text,label
hakim memutuskan brown harus tetap di penjara,1
"enak! brands, inc. (yum) meleset eps kuartal 2 sebesar 1c; laporan penjualan sistem china...",0
diposting oleh imaduddin,0
ditemukan: planet mirip bumi dalam sistem dua matahari. apakah masih ada lagi? [video],2
facebook memanipulasi suasana hati pengguna dalam eksperimen rahasia untuk menunjukkan suasana hati yang buruk ...,2
berita m&a mendorong taruhan opsi pada jos. a. bank dan the men's wearhouse,0
russell brand mengatakan keputusan rolf harris berarti kita harus 'merevisi keputusan kita sendiri ...,1
dunham: pacarnya sedang mendengarkan,1
laporan: sherri shepherd berpisah dengan suami,1
bisakah pertarungan upah minimum berhasil dengan mempermalukan mcdonald's?,0
jimmy fallon & billy joel membuat ulang 'the lion sleeps tonight' di malam ini ...,1
keluarga penumpang malaysia airlines mh370 diberitahu tentang temuan puing-puing tersebut,0
dokumentasi swift berisi referensi rahasia ke firefly karya joss whedon,2
lisensi penerbitan toko pot di negara bagian washington,0
kehidupan di mars? foto nasa rover menunjukkan 'cahaya buatan' di planet ini,2
jay leno tentang pensiun david letterman: dia dan saya akan pergi ke broadway,1
inilah kolom narkoba ny times lainnya yang ingin kami lihat,1
casey kasem: dj amerika,1
indeks berjangka asia bervariasi karena s&p 500 menganggur di tengah lonjakan obligasi,0
twitter membeli mitra analisis data gnip dengan harga yang tidak diungkapkan | republik,2
"abc memperbarui agen shield, menjemput agen carter, banyak lagi",1
fakta atau fiksi: semua yang perlu anda ketahui tentang pernikahan kim dan kanye,1
mercedes merencanakan penawaran c-class yang dibuat khusus dalam dorongan global (2),0
pekerja jalan tewas akibat runtuhnya sebagian jembatan di 91 freeway di riverside,0
total dana pengembalian pimco memiliki penukaran bulan ke-14,0
artis hip hop rick ross ditangkap di north carolina,1
the amazing spider-man: mengapa anda membutuhkan andrew garfield di pesta berikutnya…,1
berita buruk untuk kesepakatan comcast dalam laporan fcc,2
mencabut aturan netralitas internet tidak dapat menjanjikan iklim jangka panjang bagi maskapai penerbangan,2
bioskop inggris melarang google glass,2
krisis iklim meningkatkan ketidakamanan,2
penjualan kendaraan penumpang turun untuk pertama kalinya sejak fy01,0
opsi folder windows phone 8.1 secara tidak sengaja terungkap,2
saham tokyo berakhir menguat tajam,0
film 'veronica mars' dengan kristen bell diputar di sxsw,1
pengisian daya nirkabel baru starbucks tidak berfungsi untuk sebagian besar perangkat,2
saham beragam karena s&p 500 turun di bawah tahun 2000,0
"bill murray jatuh, memikat pesta bujangan charleston, sc",1
facebook messenger menyediakan berbagi media lebih cepat,2
file amazon.com tiongkok untuk ipo,0
"tsx naik dengan saham bank, diperkirakan berakhir pada kuartal yang lebih tinggi",0
copy-man membuat video musik 'all by myself' saat terjebak di bandara vegas,1
tonton: lady gaga dan tony bennett mengungkapkan tanggal rilis album jazz mereka,1
ahli botani bingung dengan pertumbuhan menakjubkan 'pohon ceri luar angkasa',2
"tesla akan memasang 3 pelindung untuk menangkal puing-puing jalan raya, mencegah kebakaran baterai",2
masa tenggang pendaftaran layanan kesehatan ditawarkan,0
berita buku: apple dapat membayar konsumen $400 juta dalam penyelesaian e-book,2
neil young menghancurkan tujuan kickstarter musik pono dalam satu hari,1
ulasan wwe money in the bank: sang juara ada di sini (lagi),0
google akan memulai penjualan perangkat glass minggu depan,2
kontestan 'sarjana' mendatang meninggal setelah kecelakaan paralayang,1
samsung galaxy s5 lte-a edisi khusus diumumkan dengan pola berlian di ...,2
panggilan pengadilan kasus pembunuhan johnny depp dikeluarkan,1
walking dead finale disampaikan untuk amc,1
meningkatkan masa pakai baterai macbook pada tahun 2014,2
google mengungguli apple sebagai merek paling berharga di dunia,0
keluarga kc mendukung mandat untuk kamera mobil pandangan belakang,2
berapa banyak yang anda ketahui tentang makanan cepat saji?,0
aliran gas rusia melalui ukraina stabil seiring dengan berlalunya batas waktu pembayaran,0
editorial: melarang sebuah kata tidak akan mengubah anak perempuan atau laki-laki,1
saham asia menyerahkan kenaikan sebelum pendapatan dan data,0
"kanye west: ""aku bilang pada kim aku akan menikahinya tujuh tahun yang lalu!""",1
ringo memiliki kekuatan bintang rahasia dan 7 hal lain yang tidak anda ketahui tentang 'a ...,1
resensi film: mr. peabody dan sherman (2014),1
x-men: days of future past adalah blockbuster yang harus dikalahkan dengan kotak pembukaan besar ...,1
bukti bahwa channing tatum selalu hebat,1
aktor all my children matthew cowles meninggal di usia 69,1
gerhana bulan darah menyenangkan amerika,2
"usgs melaporkan dua gempa bumi dekat perkins, cherokee",0
"meskipun iphone 6 sedang booming, android terus mendominasi pangsa pasar ios",2
lupita nyong'o dinobatkan sebagai wanita tercantik menurut rakyat 0,1
jennifer love hewitt - jennifer love hewitt menjalani pernikahan yang 'manis',1
"kim kardashian, pesta pra-pernikahan kanye west di versailles: gambar, detail!",1
matt lauer tetap dengan “hari ini”,1
"tonton trailer epik untuk ""maps to the stars"" karya david cronenberg",1
"chipotle mexican grill (cmg) memposting pendapatan kuartalan, meleset dari estimasi ...",0
spesies dinosaurus baru 'pinocchio rex' ditemukan oleh para ilmuwan,2
premiere mad men's season 7: apakah sudah terlambat bagi don draper untuk berubah?,1
pemeriksa medis memutuskan ultimate warrior wwe meninggal karena penyakit kardiovaskular,1
orang tercantik lupita nyong'o & scarlett johansson swing ...,1
diposting oleh shoaib-ur-rehman siddiqui,0
walt disney records akan merilis soundtrack juta dollar arm minggu depan,1
agen provokator mencoba menggoda monty python,1
"kanye west kembali ke kota tempat dia melamar kim kardashian, san francisco",1
india mempunyai kota-kota paling berpolusi di dunia,2
kontestan lajang eric hill koma setelah kecelakaan paralayang di utah,1
"wayne knight, newman di seinfeld, korban hoax kematian",1
miliarder membeli polis asuransi jiwa paling berharga di dunia,0
7 hal yang (mungkin) dapat anda harapkan dari kim kardashian & kanye west ...,1
pertumbuhan manufaktur inggris terendah dalam satu tahun,0
"denda bnp paribas sebesar $8,8 miliar menunjukkan sudah waktunya untuk membubarkan bank",0
para bintang berbaris untuk tur arena 'jesus christ superstar',1
ecb berkumpul di bawah bayang-bayang deflasi,0
potensi pembelian beats tidak bermanfaat bagi apple,2
dancing with the stars 2014: final meryl davis dan maksim chmerkovskiy ...,1
seruan untuk mengambil tindakan saat dunia menghadapi pertigaan dalam perubahan iklim,2
surface pro 3 dari microsoft akan diluncurkan di australia pada bulan agustus,2
minggu di fx amerika - klaim pengangguran sejenak mematahkan tren penurunan usd,0
ulasan mtv | penjaga galaksi,1
penjelajah mars curiosity milik nasa menyelesaikan tahun mars pertamanya hari ini,2
ulasan: orang mati berjalan #124,1
kehidupan rahasia freddie mecury: 10 fakta menakjubkan tentang ikon ratu,1
"'assassin's creed: unity' bisa jadi game lain yang saya lewati, dan inilah alasannya",2
lana del rey dan 'ultraviolence' langsung menduduki puncak official albums chart,1
final the walking dead musim 4: apakah poster baru mengisyaratkan kedatangan ...,1
jam tangan! cork menandai hari kebahagiaan internasional,1
kostum flash penuh terungkap,1
netflix menggunakan media sosial untuk menyalahkan verizon atas pengunduhan yang lambat,2
logam berat,1
"kecelakaan paul walker karena kecepatan, bukan kerusakan mekanis, polisi menyimpulkan",1
festival film venesia berangkat ke selebaran bersama michael keaton di birdman,1
"flappy bird akan kembali pada bulan agustus ini, 'tidak terlalu membuat ketagihan': pencipta",2
media tiongkok: penjualan saham publik alibaba,0
penguin kaisar berbaris menuju bahaya,2
activision 'merevisi' rilis 'the amazing spider-man 2' untuk xbox one,2
penggerak listrik mercedes-benz b-class 2014 harganya $42375,2
dikloning sampai mati: pengembang merilis 570 email yang membahas ...,2
hasil coca-cola menurun meskipun volumenya meningkat,0
microsoft: kami tidak akan membaca email pribadi anda tanpa persetujuan anda,2
rangkuman: saham korea selatan jatuh di tengah kekhawatiran mengenai pendapatan q2,0
ryanair meluncurkan paket pelancong bisnis,0
"2 penarikan kembali general motors mendorong total penarikan perusahaan menjadi 4,8 juta dalam sebulan terakhir ...",2
transformers berhasil mencapai puncak box office,1
jutawan menyembunyikan amplop uang tunai di sekitar san francisco,0
anggota badan bionic membantu korban bom maraton boston menari sekali lagi,1
komedi r-rated seth rogen dan zac efron 'neighbors' mendominasi kotak ...,1
ribuan orang berduka atas runtuhnya pabrik garmen rana plaza satu tahun kemudian,0
23-05-2014t00:33:00z ulasan film: godzillaoleh brent northup ulasan film ...,1
pendukung perlindungan anak mengecam harris,1
forex - euro yang melemah secara umum jatuh ke posisi terendah sesi,0
"penarikan kembali gm dapat mempengaruhi penjualannya, kata para analis",0
johnny winter meninggal: legenda texas blues yang dikenal dengan karya gitarnya berusia 70 tahun,1
facebook mengakuisisi oculus vr seharga $2 miliar,2
vodafone dalam kesepakatan £6 miliar untuk ono dari spanyol,0
harrison ford membaik setelah dia tertimpa beban ...,1
pembaruan pelanggaran target,0
ecb akan memberikan biaya pengawasan $20 juta pada bank terbesar,0
alien: isolation dlc akan menyatukan kembali sigourney weaver dan pemeran 'alien' asli,1
aktris jennifer esposito memanggil mantan suaminya bradley cooper dalam buku barunya ...,1
"'the view': pembawa acara sherri shepherd, jenny mccarthy mengatakan mereka akan meninggalkan pertunjukan",1
lagu-lagu wu-tang clan yang bernilai jutaan dolar,1
"dengan satu 'dinosaurus' dan satu pemilik blackberry, juri icourt dipilih",2
perdagangan mata uang diperkirakan ringan karena hari libur di as & inggris,0
saham wina kehilangan daya tariknya karena negara-negara berkembang di eropa mengkhawatirkan investor,0
emoji miley cyrus menimbulkan kehebohan: pengambil perhatian atau yang lainnya,1
snapchat mendanai pembicaraan dengan alibaba dengan penilaian us$10 miliar: bloomberg,0
google membatalkan tawaran untuk 'melupakan' tautan berita,2
ulasan campuran: apakah tiga kali pesona bagi drew barrymore & adam sandler?,1
kami memainkan beer pong melawan bintang 'tetangga' seth rogen dan dave franco ...,1
"taruhan facebook sebesar $2 miliar pada 'hal besar' teknologi berikutnya, apa pun itu…",2
"aplikasi adidas photo print menampilkan instagram terbaik anda di trainer zx flux, yang dijadwalkan pada ...",2
pmi mich. se: angka terkuat dalam tiga bulan,0
tiongkok menuduh as membuat tuduhan spionase dunia maya terhadap lima pejabat tiongkok,0
lebih dari 500 pengunjuk rasa pro-demokrasi ditangkap setelah unjuk rasa di hong kong,0
angela bassett akan membuat debut penyutradaraan dengan film whitney houston,1
aktor 'shield' mengaku tidak bersalah dalam kasus pembunuhan istrinya,1
"pembicaraan sutradara 'divergent' menyimpang dari novel veronica roth, membuat marah penggemar",1
kontroversi miss usa nia sanchez: miss nevada membantah tuduhan bahwa dia ...,1
drew barrymore angkat bicara setelah saudara tirinya ditemukan tewas,1
apakah anda punya $300? anda memiliki hampir cukup uang untuk melakukan streaming game nfl di ponsel ...,2
"partai republik membela caterpillar, mengecam peraturan pajak as di sidang",0
merek beralih ke cinco de mayo di twitter,1
tip singkat: cara mengidentifikasi pengisi daya apple palsu,2
"harga rumah bulan januari di seattle turun 0,8 persen",0
fbi mengatakan minuman keras bubuk sebenarnya tidak legal,1
6 hal yang perlu anda ketahui tentang 'edge of tomorrow',1
gregg allman mengambil tindakan hukum untuk menghentikan film biopik,1
family dollar akan tumbuh meskipun ada penutupan toko yang direncanakan,0
christina aguilera - christina aguilera hamil bayi perempuan,1
"selena gomez memberikan pidato emosional, mengaku, 'saya lupa siapa saya'",1
boeing akan membangun 787 terbesar di selatan,0
penduduk asli cockeysville memposting pemandangan maryland dari stasiun luar angkasa internasional,2
whedon merilis film baru 'in your eyes' secara online,1
ulangi: inflasi inggris meningkat di bulan april,0
pernyataan sekretaris pers gedung putih tentang pemblokiran twitter di turki,0
homeland security memperingatkan agar tidak menggunakan internet explorer,2
"microsoft telah mengirimkan 5 juta konsol game xbox one ke toko-toko, tapi itu masih jauh ...",2
samsung galaxy s5 active terungkap dalam video langsung,2
microsoft meluncurkan office untuk ipad,2
pandangan korea utara terhadap film baru as: 'act of war',1
10 reaksi paling konyol terhadap sampul vogue kim dan kanye,1
blake shelton tweet nomor telepon rekan pelatih 'voice' adam levine,1
"yesus mungkin punya istri, setidaknya di atas kertas",1
anda harus tetap duduk setelah kredit akhir,1
aktivitas bisnis zona euro melambat tajam pada bulan mei,0
"family dollar akan menutup 370 toko, mengurangi pekerjaan",0
saturn-ion-gm-ignition-switch-recall.jpg,0
oprah winfrey akan berkeliling amerika dengan konferensi swadaya,1
game of thrones trumps final musim terakhir pria gila tayang perdana dengan 6.3 ...,1
prancis mencari penawaran yang lebih baik dari pelamar alstom,0
samsung harga smartphone ramah budget terbaru di eropa termasuk ...,2
jadikan kebahagiaan sebagai prioritas anda,1
"tonton: jay z & beyonce ""run""",1
"caterpillar inc. menghindari pajak as senilai $2,4 miliar: laporan senat",0
ipod touch murah apple menjadi jauh lebih baik,2
"twitch yang kita tahu akan mati jika dibeli oleh google, dan itu adalah hal yang bagus",2
bulan madu menyinari langit malam bermuda,2
polisi: penggemar miley cyrus menyelinap ke ruang ganti omaha-nya,1
polisi mengejar dalam video gameplay watch dogs baru,2
"at&t: pre-order asus padfone x akan dimulai pada 6 juni, dengan harga $199",2
ibu lohan mengaku bersalah karena mengemudi dalam keadaan mabuk,1
"google mengincar layanan streaming video, twitch",2
saham-saham sebagian besar melemah karena laporan pendapatan beragam,0
dari rihanna hingga shailene woodley: mtv movie awards berpakaian terbaik,1
perekonomian as berada pada jalur 'pertumbuhan solid' di kuartal 2: yellen,0
fitur keren ios 8 yang tidak disebutkan apple,2
rumor star wars episode vii: simon pegg punya peran rahasia,1
hanya ada satu film fiksi ilmiah yang menurut neil degrasse tyson secara ilmiah ...,2
gas turun menjelang hari raya,0
"true blood baru musim 7, episode 3 teaser spoiler kecil & judul terungkap",1
bonus diberikan kepada karyawan irs yang berhutang pajak,0
rice bucket menantang sensasi mega viral berikutnya?,1
lorde bertemu dengan inspirasi 'royals': mantan pemain bola kansas city george brett,1
pemadaman google hangouts membuat obrolan terhenti (pembaruan: layanan dipulihkan),2
li menghilangkan kekhawatiran akan krisis utang tiongkok,0
miley cyrus akan meng-cover the beatles dengan the flaming lips,1
justin bieber menghindari tuduhan kejahatan perampokan atas insiden ponsel,1
drew menyambut bayi perempuan bersama suaminya will,1
american idol: 9 hasil teratas - saatnya snark,1
streaming gratis perdana game of thrones hadir di xbox,1
seberapa realistis rencana facebook menggunakan drone untuk konektivitas internet?,2
tampilan suara: kat perkins mendapat penyelamatan yang layak di the voice,1
dukungan folder windows phone 8.1 mungkin segera hadir,2
'perjalanan ke paskah': kunjungi blog,1
"diagon alley, pameran harry potter baru di universal orlando, dibuka",1
turki menahan 24 orang dalam penyelidikan bencana ranjau,0
para ahli menyebut eksperimen rahasia facebook tidak etis,2
"sony terkena serangan cyber, ancaman bom",2
alibaba memperbarui pengajuan f-1,0
tim penawaran murdoch time warner termasuk penasihat dow jones,0
"mila kunis berbicara tentang mengidam kehamilan dan melahirkan tanpa epidural: ""saya ...",1
tantangan ember es,1
label makanan yang dimodifikasi ditetapkan untuk vermont pada tahun '16,0
perusahaan menambahkan 281 ribu pekerjaan pada bulan juni,0
lytro membawa fotografi bidang cahaya ke level berikutnya dengan kamera illum,2
new york times membantah adanya seksisme dalam pertikaian,1
"penjualan home depot, laba tumbuh, tetapi tampilannya hilang",0
cpi (l) menargetkan pemerintah bank dunia setelah hindustan motors menghentikan operasinya di ...,0
"as menyetujui hukuman yang “lebih adil” terhadap bnp paribas, kata menteri perancis",0
nypd menyelidiki kecelakaan api yang melibatkan kendaraan polisi,0
laporan iklim pbb merupakan 'kebangkitan' bagi para pengusaha: kerry,2
video: cadillac elr v. chevy volt dengan ban merokok,0
lorde tampil di las vegas di the cosmpolitan,1
rapat pemegang saham berkshire hathaway berlanjut,0
14 ceo teknologi yang paling dicintai pada tahun 2014,0
dancing with the stars 2014: minggu 1 meryl davis dan maksim chmerkovskiy ...,1
lindsay lohan konfirmasi bocoran daftar seks bagian dari pemulihan aa,1
saksikan aksi mobil self-driving google. maukah anda membiarkannya mengarahkan anda?,2
twitter meledak karena klip eksklusif fault in our stars di mtv movie awards,1
hakim as griesa akan mengadakan sidang dalam litigasi pemegang obligasi argentina,0
"gosling, mcadams tidak akur selama 'the notebook'",1
bisnis seperti biasa bukanlah suatu pilihan,0
membangun htpc windows: bagian 7 – instal windows 8.1,2
awal yang stabil diharapkan untuk pasar saham tiongkok,0
"bezos menawarkan informasi terbaru tentang bahan makanan, drone",0
tiongkok dan rusia akan sepenuhnya menerapkan kesepakatan gas,0
johnny depp mencuri cincin pertunangan amber heard,1
perbandingan grafis takdir: xbox one/360 vs ps4/ps3,2
video: inggris mengizinkan mobil tanpa pengemudi di jalan umum,2
beyonce dan jay z mengumumkan tur langsung,1
klan wu-tang: rapper yang memotong penis tidak berafiliasi dengan grup,1
pidato lucu pramugari inilah alasan kami selalu terbang ke barat daya [video],1
'kapten amerika',1
"saham-saham as menguat, meninggalkan minggu terburuk dalam tiga bulan; keuntungan citigroup",0
kebangkitan itu nyata,1
bagaimana mozilla bisa menutup mata terhadap dukungan ceo-nya terhadap prop 8?,2
aud terhadap usd melonjak kembali di atas 94 sen setelah risalah rapat fed & bisa naik lebih tinggi,0
bulan kebanggaan lgbt dimulai!,2
"apple dan motorola berciuman dan berbaikan, semua litigasi paten dibatalkan",2
animator taiwan itu mengatasi suey park karena #cancelcolbert,1
lil kim memiliki bayi perempuan,1
keuntungan pepsico meningkat karena penjualan makanan ringan dan kenaikan harga,0
gwyneth paltrow dan chris martin 'secara sadar melepaskan hubungan',1
'shulhan orech' yang benar-benar meriah,1
produsen mobil besar memamerkan tren terkini di new york auto show,2
kawah besar muncul di 'ujung bumi' di rusia,2
penerbit mengatakan amazon menunda pengiriman buku karena perselisihan kontrak,0
video 'shades of cool' lana del rey: lana menari untuk pria yang lebih tua,1
"apakah miley cyrus mengucapkan kata ""a--hole"" saat ed sheeran memenangkan penghargaan pria terbaik ...",1
jessica simpson membatalkan janji pernikahannya saat pernikahan mewah dengan eric johnson ...,1
microsoft akan menambahkan fungsi pencetakan ke office untuk ipad,2
video: tiongkok mengevakuasi 3000 warganya dari vietnam di tengah protes,0
sarah michelle gellar memboikot 'vogue',1
aereo kalah di mahkamah agung. sekarang apa?,2
ivan reitman tidak akan menyutradarai ghostbusters 3,1
zac efron bertelanjang dada - canggung atau seksi?,1
temui regulator yang mencoba memastikan mobil self-driving aman,2
mengapa microsoft menghentikan dukungan untuk windows 8.1?,2
bintang 'skandal' columbus short ditangkap karena mabuk di depan umum,1
google gagal mencapai target pendapatan untuk q1,0
nasa temukan planet paling mirip bumi di 'zona layak huni',2
spoiler 'game of thrones' musim 5: showrunners menjelaskan mengapa seri hbo ...,1
fox akan menyiarkan 'grease' versi langsung,1
ford mustang edisi terbatas 50 tahun,2
situasi di laut cina selatan membuat india khawatir,0
facebook umumkan fitur pengenalan audio,2
justin bieber mendapat tinta 40.000 kaki di udara,1
mengapa sebagian kaum liberal merasa tidak nyaman dengan pengunduran diri brendan eich dari mozilla,2
bagaimana weidmann membingungkan investor pasar mata uang,0
obral google glass satu hari - dapatkan milik anda sekarang!,2
"tetap pada jalurnya, bill",0
fitur baru lg g3: smartphone quad hd baru diluncurkan oleh lg,2
orange adalah acara tv yang paling banyak dibajak kedua di dunia,1
perusahaan teknologi north jersey bereaksi terhadap bug heartbleed,2
empat 'bulan darah' untuk menerangi langit malam,2
baby go sedang dalam perjalanan! eva mendes dan ryan gosling sedang mengandung,1
bacaan teknis:bagaimana facebook menjalankan eksperimen pada anda dan memanipulasi ...,2
lihat mengapa semua orang menginginkan pramugari ini dalam perjalanannya: video,1
"google mengakuisisi titan aerospace, produsen drone bertenaga surya yang ...",2
penjaga gerbang citra apple berangkat,2
fcc akan menyelidiki pertarungan netflix melawan penyedia internet,2
martin marietta akan mendivestasi sejumlah aset untuk kesepakatan texas industries,0
penjualan mobil,0
"as menjatuhkan denda $2,6 miliar kepada credit suisse karena membantu penghindar pajak",0
hal-hal yang mereka katakan:,1
moma meluncurkan retrospektif bjork besar-besaran,1
apakah yesus punya istri?,1
ketahanan pangan – perdebatan terus berlanjut,2
who's who: panduan untuk orang yang bersuka ria di pernikahan jessica simpson,1
deadmau5 akan menggantikan avicii di ultra music festival,1
akhir yang pahit: toko cupcake remah menyebutnya berhenti,0
saatnya melakukan perubahan pada ronald mcdonald,0
penulis adrian mole meninggal,1
uber untuk sementara memotong harga layanan mirip taksi di new york,0
"kematian mengejutkan game of thrones: twitter melihat warna merah (yah, ungu)",1
alibaba group dan shoprunner berencana meluncurkan layanan bersama di tiongkok,0
"albany, dana lindung nilai new york mencapai penyelesaian $2.2 juta dengan federal ...",0
apple meluncurkan desktop layar lebar 'entry-level' yang lebih murah,2
samsung gear live mendapat perawatan ifixit,2
nate berkus mengikat simpul di perpustakaan umum ny,1
jangan berpura-pura: royal mint meluncurkan koin pound 12 sisi dalam upaya untuk mencegah penipuan,0
"asuransi kesehatan naik 39% menjadi 56% di bawah obamacare, mencapai $2604 per bulan di california.",0
burger king merencanakan perluasan tim hortons di as,0
netflix mengungkapkan kesepakatan pembayaran dengan comcast dan posisi netralitas bersih,2
vlc media player beta mendarat di windows 8,2
pencipta flappy birds 'mempertimbangkan' kembalinya game ini dengan 'peringatan' tambahan,2
general motors akan meminta pengadilan untuk menghentikan tuntutan hukum penarikan kembali,0
pembaruan google chrome os menambahkan dukungan folder ke peluncur,2
produksi massal iphone 6 akan dimulai bulan depan: lapor,2
"gunung gox telah menemukan 200,00 bitcoin di dompet lama",0
"taco bell meluncurkan menu sarapan baru, era wafel taco dimulai",0
general mills membatalkan langkah kontroversial untuk melarang tuntutan hukum pelanggan,0
kesepakatan tentatif dalam mediasi dapat membantu detroit melewati kebangkrutan,0
steve martin menyangkal keterlibatannya dalam rumor father of the bride 3,1
inflasi masih di bawah target 2% untuk bulan ketujuh,0
"penggerak populer: facebook inc (nasdaq:fb), fusion-io (nyse:fio), sandisk ...",0
robert de niro mengatakan ayahnya yang gay mungkin sedang berkonflik tentang ...,1
tanggal rilis iphone 6 mendekati saat apple semakin menurunkan harga iphone 5c,2
evolusi gaya cameron diaz -- lihat momen paling modisnya!,1
pembelian family dollar oleh dollar tree bisa menjadi kabar baik bagi konsumen,0
petani as menghadapinya,0
toyota mungkin membayar $1 miliar untuk mengakhiri investigasi kriminal 4 tahun: laporkan,2
akhir pekan sony yang melelahkan - serangan peretasan dan ancaman bom,2
saham asia berakhir beragam setelah pmi tiongkok yang optimis dan rekor tertinggi as,0
miranda lambert meliput edisi musik country rolling stone,1
"jerry lewis, harta karun hollywood",1
apple memberi macbook pro dengan retina lebih banyak daya dan lebih banyak memori,2
australia mengatakan sinyal terbaru bukan dari pesawat malaysia yang hilang,0
nasa menangkap letusan raksasa di matahari,2
james franco menjelaskan kehadiran instagramnya yang aneh,1
twitter menunjuk mantan eksekutif goldman noto sebagai cfo,0
pilot pesawat kecil melakukan pendaratan darurat di arlington,0
pengeksploitasi ipad dibebaskan oleh pengadilan banding federal,2
"pengguna internet explorer terancam bahaya, kata microsoft",2
hillary harus menggunakan taktik putus asa ini untuk menarik penonton…,0
dalang google+ vic gundotra tiba-tiba mengundurkan diri,2
pasar semalam: wall street melemah karena ukraina membayangi,0
ayah michael jackson mengatakan raja pop mengunjungi mimpinya pada tanggal 5 ...,1
amzn: smartphone amazon pertama mungkin diumumkan minggu ini,2
kenakan cincin bluetooth ini untuk mengontrol semua perangkat anda dengan jari anda,2
tiongkok melarang windows 8 untuk komputer pemerintah yang baru,2
harga emas turun menjelang fomc karena ihk yang lebih tinggi dari perkiraan,0
"rata-rata suku bunga kpr turun menjadi 4,21 persen",0
'orang gila' dimana mereka berada: don draper,1
planet dope,1
amazon menolak untuk mengubur kapak,0
samsung galaxy s4 mini vs iphone 5: temukan ponsel kerennya,2
alfa romeo menjanjikan pembaruan tahunan ke 4c,2
di mana mendapatkan buku hachette sekarang (selain amazon),0
"sean combs membuang moniker p.diddy untuk kembali ke puff daddy, nama panggung ...",1
koin bisbol us mint akan memperingati baseball hall of fame,0
"tagihan ""kill switch"" ponsel california dimajukan",2
astrazeneca (azn) melonjak 15% setelah pfizer (pfe) mengajukan tawaran pengambilalihan sebesar $100 miliar,0
berikut adalah beberapa acara eksklusif record store day,1
laporan: iphone 5c 8gb diluncurkan besok,2
fox akan menaikkan tawaran time warner,0
sampul vogue dengan kim kardashian menarik kemarahan sarah michelle gellar,1
"rekap 'the bachelorette,' musim 10, episode 5: marquel melawan rasisme, josh ...",1
the flick karya annie baker memenangkan penghargaan pulitzer 2014 untuk drama,1
amazon dash: tongkat ajaib bagi mereka yang suka berbelanja,2
"sabtu, 29 maret 2014 10:13",0
saham as mengelola keuntungan positif berkat kerjasama perusahaan,0
australia selidiki kemungkinan akun saksi mh370,0
"will ferrell, chad smith bersaing dalam drum-off di 'tonight show'",1
"drone hampir menabrak jet us airways di florida pada bulan maret, kata faa",0
saudara laki-laki paul walker membantu menyelesaikan syuting adegan aksi di fast & furious 7,1
once upon a time musim 4: musuh yang beku?,1
ue mulai mempersiapkan sanksi terhadap rusia,0
penelitian menunjukkan penjualan iphone 5 terus melampaui samsung galaxy s5 ...,2
bieber menyalahkan cedera sebagai penyebab kegagalan kesadarannya,1
penjualan xbox one mengandalkan titanfall,2
"j-lo, versace memimpin kebangkitan haute couture paris",1
"kylie jenner instagram foto bikini lain, tak paham konsep ...",1
perceraian: berduka sambil melepas lelah,1
peringatan pendaratan di bulan: psikologi perjalanan luar angkasa untuk kepulangan ...,2
presiden memuji semangat persahabatan di tengah badai yang terjadi belakangan ini,1
kim k 'gugup untuk berangkat' dengan kanye,1
penarikan kembali gm mengungkapkan krisis keselamatan yang mengejutkan. mengapa konsumen tidak peduli?,2
anda akan segera dapat mengisi daya ponsel anda di meja di starbucks—tanpa ...,2
seth meyers menjadi tuan rumah primetime emmy awards 2014,1
"selamat ulang tahun nyonya gaga! saat superstar keterlaluan ini berusia 28 tahun, kami merayakannya...",1
film baru power rangers – mighty morphin power rangers layar besar ...,1
jaringan pizza sbarro mengajukan kebangkrutan kedua dalam tiga tahun,0
ilmuwan melaporkan bukti gelombang gravitasi di alam semesta awal,2
ulasan: 'x-men: days of future past' adalah mutasi spesial yang sempurna,1
eropa dan korea selatan kini bekerja sama untuk mendefinisikan teknologi seluler 5g,2
laporan pbb: negara-negara paling rentan terhadap perubahan iklim perlu ...,2
laba barclays turun 7 persen karena pendapatan bank investasi merosot,0
aaa: harga gas negara mencapai harga rata-rata tertinggi yang tercatat tahun ini,2
"microsoft mengintip semua email anda, katanya legal",2
county mempertimbangkan peraturan yang lebih ketat terhadap acara pribadi,0
pembaruan 4-adm agribisnis as akan mengakuisisi wild flavours senilai $3 miliar,0
rendering- facelift mercedes m class 2015,2
observatorium karbon nasa akhirnya mencapai luar angkasa: perburuan co2 dimulai!,2
"warga australia mengatakan objek terbaru perlu diperiksa - waff-tv: berita, cuaca ...",0
as: merek hillshire menarik rekomendasi untuk kesepakatan pinnacle,0
x-men akan merajai box office,1
"rangkuman rilis apple (aapl): perangkat wearable baru, ipad air, iphone 6 ...",2
"harga bahan bakar naik menjadi $3,58 per galon pada hari minggu",2
gempa oklahoma terkait dengan injeksi air limbah pada sumur pembuangan,0
pendapatan kuartal ketiga microsoft mengalahkan ekspektasi,0
saksikan: angkatan udara meluncurkan satelit rahasia dari cape canaveral,2
para ilmuwan memecahkan misteri kapal berusia berabad-abad yang terkubur di bawah world trade center,2
fbi mengakhiri penyelidikan terhadap kebakaran baterai tesla sesuai janji perbaikan,2
shailene woodley memiliki karir lebih baik dari jennifer lawrence,1
"asteroid chariklo ditemukan memiliki cincin, salah satu jenisnya",2
microsoft disuruh menyerahkan email oleh pengadilan as,2
"sinead o'connor memiliki tampilan baru yang menarik, judul album baru 'bossy'",1
